,x,y
6139,122,229
6140,123,229
6141,124,229
6142,125,229
6143,128,229
6144,129,229
6145,130,229
6146,131,229
6147,132,229
6148,134,229
6149,136,229
6150,141,229
6151,144,229
6152,145,229
6153,146,229
6154,147,229
6155,148,229
6156,149,229
6157,150,229
6158,151,229
6159,152,229
6160,153,229
6161,154,229
6162,155,229
6163,156,229
6164,157,229
6165,158,229
6166,160,229
6167,161,229
6168,162,229
6169,163,229
6170,164,229
6171,165,229
6172,166,229
6173,167,229
6174,168,229
6175,169,229
6176,170,229
6177,171,229
6178,172,229
6179,173,229
6180,174,229
6181,175,229
6182,176,229
6183,177,229
6184,178,229
6185,179,229
6186,180,229
6187,181,229
6188,182,229
6189,183,229
6190,184,229
6191,185,229
6192,186,229
6193,187,229
6194,188,229
6195,189,229
6196,190,229
6197,191,229
6198,192,229
6199,193,229
6200,194,229
6201,195,229
6202,196,229
6203,197,229
6204,198,229
6205,199,229
6206,200,229
6207,201,229
6208,202,229
6209,203,229
6210,204,229
6211,205,229
6212,210,229
6213,213,229
6214,220,229
6215,221,229
6216,222,229
6217,225,229
6218,226,229
6219,227,229
6220,228,229
6221,229,229
6222,230,229
6223,231,229
6224,232,229
6225,233,229
6226,234,229
6227,235,229
6228,236,229
6229,38,230
6230,39,230
6231,40,230
6232,41,230
6233,42,230
6234,43,230
6235,44,230
6236,45,230
6237,46,230
6238,47,230
6239,48,230
6240,51,230
6241,52,230
6242,53,230
6243,54,230
6244,55,230
6245,56,230
6246,57,230
6247,64,230
6248,65,230
6249,67,230
6250,68,230
6251,69,230
6252,70,230
6253,71,230
6254,72,230
6255,92,230
6256,93,230
6257,94,230
6258,95,230
6259,96,230
6260,97,230
6261,98,230
6262,99,230
6263,100,230
6264,101,230
6265,102,230
6266,103,230
6267,104,230
6268,105,230
6269,106,230
6270,107,230
6271,108,230
6272,109,230
6273,112,230
6274,115,230
6275,120,230
6276,121,230
6277,122,230
6278,123,230
6279,124,230
6280,125,230
6281,128,230
6282,129,230
6283,130,230
6284,131,230
6285,132,230
6286,134,230
6287,136,230
6288,141,230
6289,144,230
6290,145,230
6291,146,230
6292,147,230
6293,148,230
6294,149,230
6295,150,230
6296,151,230
6297,152,230
6298,153,230
6299,154,230
6300,155,230
6301,156,230
6302,157,230
6303,158,230
6304,160,230
6305,161,230
6306,162,230
6307,163,230
6308,164,230
6309,165,230
6310,166,230
6311,167,230
6312,168,230
6313,169,230
6314,170,230
6315,171,230
6316,172,230
6317,173,230
6318,174,230
6319,175,230
6320,176,230
6321,177,230
6322,178,230
6323,179,230
6324,180,230
6325,181,230
6326,182,230
6327,183,230
6328,184,230
6329,185,230
6330,186,230
6331,187,230
6332,188,230
6333,189,230
6334,190,230
6335,191,230
6336,192,230
6337,194,230
6338,195,230
6339,196,230
6340,197,230
6341,198,230
6342,199,230
6343,200,230
6344,201,230
6345,202,230
6346,203,230
6347,204,230
6348,205,230
6349,210,230
6350,213,230
6351,220,230
6352,221,230
6353,222,230
6354,225,230
6355,226,230
6356,227,230
6357,228,230
6358,229,230
6359,230,230
6360,231,230
6361,232,230
6362,233,230
6363,234,230
6364,235,230
6365,236,230
6366,30,231
6367,38,231
6368,39,231
6369,40,231
6370,41,231
6371,42,231
6372,43,231
6373,44,231
6374,46,231
6375,47,231
6376,51,231
6377,52,231
6378,53,231
6379,54,231
6380,55,231
6381,56,231
6382,57,231
6383,64,231
6384,65,231
6385,67,231
6386,68,231
6387,69,231
6388,70,231
6389,71,231
6390,72,231
6391,73,231
6392,92,231
6393,93,231
6394,94,231
6395,95,231
6396,96,231
6397,97,231
6398,98,231
6399,100,231
6400,101,231
6401,102,231
6402,103,231
6403,104,231
6404,105,231
6405,106,231
6406,107,231
6407,108,231
6408,109,231
6409,115,231
6410,121,231
6411,122,231
6412,123,231
6413,124,231
6414,125,231
6415,129,231
6416,130,231
6417,131,231
6418,132,231
6419,134,231
6420,136,231
6421,141,231
6422,144,231
6423,145,231
6424,146,231
6425,147,231
6426,148,231
6427,149,231
6428,150,231
6429,151,231
6430,152,231
6431,153,231
6432,154,231
6433,155,231
6434,156,231
6435,157,231
6436,158,231
6437,159,231
6438,160,231
6439,161,231
6440,162,231
6441,163,231
6442,164,231
6443,165,231
6444,166,231
6445,167,231
6446,168,231
6447,169,231
6448,170,231
6449,171,231
6450,172,231
6451,173,231
6452,174,231
6453,175,231
6454,176,231
6455,177,231
6456,178,231
6457,179,231
6458,180,231
6459,181,231
6460,182,231
6461,183,231
6462,184,231
6463,185,231
6464,186,231
6465,187,231
6466,188,231
6467,189,231
6468,190,231
6469,191,231
6470,192,231
6471,195,231
6472,196,231
6473,197,231
6474,198,231
6475,199,231
6476,200,231
6477,201,231
6478,202,231
6479,203,231
6480,204,231
6481,205,231
6482,210,231
6483,213,231
6484,220,231
6485,221,231
6486,222,231
6487,225,231
6488,226,231
6489,227,231
6490,228,231
6491,229,231
6492,230,231
6493,231,231
6494,232,231
6495,233,231
6496,234,231
6497,236,231
6498,30,232
6499,38,232
6500,39,232
6501,40,232
6502,41,232
6503,42,232
6504,43,232
6505,44,232
6506,45,232
6507,46,232
6508,47,232
6509,51,232
6510,52,232
6511,53,232
6512,54,232
6513,55,232
6514,56,232
6515,57,232
6516,58,232
6517,64,232
6518,65,232
6519,67,232
6520,68,232
6521,69,232
6522,70,232
6523,71,232
6524,72,232
6525,73,232
6526,91,232
6527,92,232
6528,93,232
6529,94,232
6530,95,232
6531,96,232
6532,97,232
6533,98,232
6534,99,232
6535,100,232
6536,101,232
6537,102,232
6538,103,232
6539,104,232
6540,105,232
6541,106,232
6542,107,232
6543,108,232
6544,109,232
6545,115,232
6546,121,232
6547,122,232
6548,123,232
6549,124,232
6550,125,232
6551,130,232
6552,131,232
6553,132,232
6554,133,232
6555,134,232
6556,136,232
6557,144,232
6558,145,232
6559,146,232
6560,147,232
6561,148,232
6562,149,232
6563,150,232
6564,151,232
6565,152,232
6566,153,232
6567,154,232
6568,155,232
6569,156,232
6570,157,232
6571,158,232
6572,159,232
6573,160,232
6574,161,232
6575,162,232
6576,163,232
6577,164,232
6578,165,232
6579,166,232
6580,167,232
6581,168,232
6582,169,232
6583,170,232
6584,171,232
6585,172,232
6586,173,232
6587,174,232
6588,175,232
6589,176,232
6590,177,232
6591,178,232
6592,179,232
6593,180,232
6594,181,232
6595,182,232
6596,183,232
6597,184,232
6598,185,232
6599,186,232
6600,187,232
6601,188,232
6602,189,232
6603,190,232
6604,191,232
6605,192,232
6606,193,232
6607,194,232
6608,195,232
6609,196,232
6610,197,232
6611,198,232
6612,199,232
6613,200,232
6614,201,232
6615,202,232
6616,203,232
6617,204,232
6618,205,232
6619,210,232
6620,212,232
6621,213,232
6622,220,232
6623,221,232
6624,222,232
6625,223,232
6626,225,232
6627,226,232
6628,227,232
6629,228,232
6630,229,232
6631,230,232
6632,231,232
6633,232,232
6634,233,232
6635,234,232
6636,236,232
6637,38,233
6638,39,233
6639,40,233
6640,41,233
6641,42,233
6642,43,233
6643,44,233
6644,45,233
6645,46,233
6646,47,233
6647,51,233
6648,53,233
6649,54,233
6650,55,233
6651,56,233
6652,64,233
6653,67,233
6654,68,233
6655,69,233
6656,70,233
6657,71,233
6658,72,233
6659,73,233
6660,91,233
6661,92,233
6662,93,233
6663,94,233
6664,95,233
6665,96,233
6666,97,233
6667,98,233
6668,99,233
6669,100,233
6670,101,233
6671,102,233
6672,103,233
6673,104,233
6674,105,233
6675,106,233
6676,107,233
6677,108,233
6678,109,233
6679,115,233
6680,116,233
6681,121,233
6682,122,233
6683,123,233
6684,124,233
6685,125,233
6686,130,233
6687,131,233
6688,132,233
6689,133,233
6690,134,233
6691,144,233
6692,145,233
6693,146,233
6694,147,233
6695,148,233
6696,149,233
6697,150,233
6698,151,233
6699,152,233
6700,153,233
6701,154,233
6702,155,233
6703,156,233
6704,157,233
6705,158,233
6706,159,233
6707,160,233
6708,161,233
6709,162,233
6710,163,233
6711,164,233
6712,165,233
6713,166,233
6714,167,233
6715,168,233
6716,169,233
6717,170,233
6718,171,233
6719,172,233
6720,173,233
6721,174,233
6722,175,233
6723,176,233
6724,177,233
6725,178,233
6726,179,233
6727,180,233
6728,181,233
6729,182,233
6730,183,233
6731,184,233
6732,185,233
6733,186,233
6734,187,233
6735,188,233
6736,189,233
6737,190,233
6738,191,233
6739,192,233
6740,193,233
6741,195,233
6742,196,233
6743,197,233
6744,198,233
6745,199,233
6746,200,233
6747,201,233
6748,202,233
6749,203,233
6750,204,233
6751,205,233
6752,210,233
6753,220,233
6754,221,233
6755,225,233
6756,226,233
6757,227,233
6758,228,233
6759,229,233
6760,230,233
6761,231,233
6762,232,233
6763,233,233
6764,234,233
6765,236,233
6766,39,234
6767,40,234
6768,41,234
6769,42,234
6770,43,234
6771,44,234
6772,46,234
6773,47,234
6774,51,234
6775,54,234
6776,68,234
6777,69,234
6778,70,234
6779,71,234
6780,72,234
6781,92,234
6782,95,234
6783,96,234
6784,100,234
6785,102,234
6786,103,234
6787,104,234
6788,106,234
6789,107,234
6790,108,234
6791,110,234
6792,115,234
6793,116,234
6794,122,234
6795,123,234
6796,124,234
6797,125,234
6798,130,234
6799,131,234
6800,132,234
6801,146,234
6802,147,234
6803,148,234
6804,149,234
6805,150,234
6806,151,234
6807,152,234
6808,153,234
6809,154,234
6810,157,234
6811,158,234
6812,160,234
6813,162,234
6814,163,234
6815,164,234
6816,165,234
6817,166,234
6818,167,234
6819,168,234
6820,172,234
6821,173,234
6822,174,234
6823,175,234
6824,176,234
6825,177,234
6826,178,234
6827,179,234
6828,180,234
6829,181,234
6830,182,234
6831,183,234
6832,184,234
6833,185,234
6834,186,234
6835,187,234
6836,188,234
6837,189,234
6838,190,234
6839,191,234
6840,192,234
6841,195,234
6842,196,234
6843,197,234
6844,198,234
6845,199,234
6846,200,234
6847,201,234
6848,202,234
6849,203,234
6850,204,234
6851,210,234
6852,220,234
6853,221,234
6854,225,234
6855,226,234
6856,227,234
6857,228,234
6858,229,234
6859,230,234
6860,231,234
6861,232,234
6862,233,234
6863,39,235
6864,40,235
6865,41,235
6866,42,235
6867,43,235
6868,46,235
6869,47,235
6870,51,235
6871,53,235
6872,54,235
6873,57,235
6874,68,235
6875,69,235
6876,70,235
6877,71,235
6878,72,235
6879,73,235
6880,91,235
6881,92,235
6882,93,235
6883,94,235
6884,95,235
6885,96,235
6886,101,235
6887,102,235
6888,103,235
6889,104,235
6890,107,235
6891,108,235
6892,109,235
6893,110,235
6894,116,235
6895,121,235
6896,122,235
6897,123,235
6898,124,235
6899,125,235
6900,131,235
6901,132,235
6902,146,235
6903,147,235
6904,148,235
6905,149,235
6906,150,235
6907,151,235
6908,152,235
6909,153,235
6910,154,235
6911,157,235
6912,158,235
6913,159,235
6914,164,235
6915,165,235
6916,166,235
6917,167,235
6918,168,235
6919,173,235
6920,174,235
6921,175,235
6922,176,235
6923,177,235
6924,178,235
6925,179,235
6926,180,235
6927,181,235
6928,182,235
6929,183,235
6930,184,235
6931,185,235
6932,186,235
6933,187,235
6934,188,235
6935,189,235
6936,190,235
6937,191,235
6938,192,235
6939,195,235
6940,196,235
6941,197,235
6942,198,235
6943,199,235
6944,200,235
6945,201,235
6946,202,235
6947,203,235
6948,204,235
6949,220,235
6950,221,235
6951,225,235
6952,228,235
6953,229,235
6954,230,235
6955,231,235
6956,232,235
6957,233,235
6958,39,236
6959,40,236
6960,41,236
6961,42,236
6962,43,236
6963,46,236
6964,47,236
6965,54,236
6966,57,236
6967,68,236
6968,69,236
6969,70,236
6970,71,236
6971,72,236
6972,73,236
6973,91,236
6974,92,236
6975,94,236
6976,95,236
6977,96,236
6978,100,236
6979,101,236
6980,102,236
6981,103,236
6982,104,236
6983,106,236
6984,107,236
6985,108,236
6986,109,236
6987,110,236
6988,116,236
6989,120,236
6990,121,236
6991,122,236
6992,123,236
6993,124,236
6994,125,236
6995,131,236
6996,132,236
6997,146,236
6998,147,236
6999,148,236
7000,149,236
7001,150,236
7002,151,236
7003,152,236
7004,153,236
7005,154,236
7006,157,236
7007,158,236
7008,164,236
7009,165,236
7010,166,236
7011,167,236
7012,168,236
7013,173,236
7014,174,236
7015,175,236
7016,176,236
7017,177,236
7018,178,236
7019,179,236
7020,180,236
7021,181,236
7022,182,236
7023,183,236
7024,184,236
7025,185,236
7026,186,236
7027,187,236
7028,188,236
7029,189,236
7030,190,236
7031,191,236
7032,192,236
7033,195,236
7034,196,236
7035,197,236
7036,198,236
7037,199,236
7038,200,236
7039,201,236
7040,202,236
7041,203,236
7042,204,236
7043,220,236
7044,221,236
7045,227,236
7046,228,236
7047,229,236
7048,230,236
7049,231,236
7050,232,236
7051,233,236
7052,39,237
7053,41,237
7054,46,237
7055,54,237
7056,57,237
7057,68,237
7058,69,237
7059,70,237
7060,91,237
7061,110,237
7062,116,237
7063,123,237
7064,124,237
7065,125,237
7066,131,237
7067,148,237
7068,149,237
7069,150,237
7070,157,237
7071,158,237
7072,165,237
7073,167,237
7074,168,237
7075,173,237
7076,174,237
7077,175,237
7078,176,237
7079,177,237
7080,178,237
7081,179,237
7082,180,237
7083,181,237
7084,182,237
7085,183,237
7086,184,237
7087,185,237
7088,186,237
7089,187,237
7090,188,237
7091,189,237
7092,190,237
7093,191,237
7094,192,237
7095,195,237
7096,196,237
7097,197,237
7098,198,237
7099,199,237
7100,200,237
7101,201,237
7102,202,237
7103,203,237
7104,204,237
7105,205,237
7106,220,237
7107,221,237
7108,228,237
7109,229,237
7110,230,237
7111,231,237
7112,232,237
7113,39,238
7114,40,238
7115,41,238
7116,68,238
7117,69,238
7118,70,238
7119,91,238
7120,110,238
7121,116,238
7122,124,238
7123,125,238
7124,131,238
7125,148,238
7126,149,238
7127,157,238
7128,158,238
7129,167,238
7130,173,238
7131,174,238
7132,175,238
7133,176,238
7134,177,238
7135,178,238
7136,179,238
7137,180,238
7138,181,238
7139,182,238
7140,183,238
7141,184,238
7142,185,238
7143,186,238
7144,188,238
7145,189,238
7146,190,238
7147,191,238
7148,192,238
7149,196,238
7150,197,238
7151,198,238
7152,199,238
7153,200,238
7154,201,238
7155,202,238
7156,203,238
7157,204,238
7158,220,238
7159,221,238
7160,228,238
7161,229,238
7162,230,238
7163,231,238
7164,39,239
7165,41,239
7166,47,239
7167,69,239
7168,91,239
7169,110,239
7170,116,239
7171,124,239
7172,125,239
7173,148,239
7174,149,239
7175,167,239
7176,168,239
7177,173,239
7178,174,239
7179,175,239
7180,176,239
7181,177,239
7182,178,239
7183,179,239
7184,180,239
7185,181,239
7186,182,239
7187,183,239
7188,184,239
7189,185,239
7190,186,239
7191,187,239
7192,188,239
7193,189,239
7194,190,239
7195,199,239
7196,200,239
7197,201,239
7198,202,239
7199,203,239
7200,221,239
7201,230,239
7202,69,240
7203,91,240
7204,124,240
7205,125,240
7206,174,240
7207,175,240
7208,176,240
7209,177,240
7210,180,240
7211,200,240
7212,201,240
7213,202,240
7214,69,241
7215,91,241
7216,174,241
7217,175,241
7218,201,241
